winning_team,country
Guernsey,Alderney
Cameroon,Morocco
Mexico,Mexico
Colombia,Colombia
Russia,Germany
Sweden,Germany
Italy,Yugoslavia
Germany,Germany
Sweden,Germany
Canada,Jamaica
Austria,Greece
Canada,Jamaica
Malaysia,Malaysia
Kuwait,Malaysia
Jordan,Malaysia
Japan,Malaysia
Jordan,Malaysia
German DR,Bulgaria
Jordan,Malaysia
Kuwait,Malaysia
Jordan,Malaysia
Trinidad and Tobago,Guyana
Japan,Malaysia
Kuwait,Malaysia
Suriname,Guadeloupe
El Salvador,United States
Mexico,Mexico
Austria,Austria
Russia,Czechoslovakia
Germany,Germany
England,Hungary
Italy,Luxembourg
Senegal,Guinea-Bissau
Sierra Leone,Guinea-Bissau
Mali,Guinea-Bissau
Mauritania,Guinea-Bissau
Guatemala,Cuba
Sierra Leone,Guinea-Bissau
Senegal,Guinea-Bissau
Cape Verde,Guinea-Bissau
Guinea,Guinea-Bissau
Guinea-Bissau,Guinea-Bissau
Sierra Leone,Guinea-Bissau
Guernsey,Jersey
Guinea,Guinea-Bissau
Mauritania,Guinea-Bissau
Hungary,Hungary
Guinea,Guinea-Bissau
Senegal,Guinea-Bissau
Senegal,Guinea-Bissau
Mali,Guinea-Bissau
Trinidad and Tobago,Trinidad and Tobago
Denmark,Hungary
Guadeloupe,France
Jamaica,Jamaica
Réunion,France
Cuba,Guatemala
Hong Kong,Macau
Austria,Hungary
Greece,Canada
Greece,Canada
Greece,Canada
Bulgaria,Netherlands
Burkina Faso,Burkina Faso
Canada,Canada
Greece,Canada
Jamaica,Puerto Rico
Czechoslovakia,Denmark
Wales,Malta
Netherlands,Netherlands
Republic of Ireland,Norway
Chile,United States
Libya,Libya
Chile,United States
Yugoslavia,Germany
Wales,Italy
Zambia,Zambia
Denmark,Denmark
Chile,United States
Ecuador,United States
Tanzania,Seychelles
Italy,Germany
Malawi,Mozambique
Ecuador,United States
Spain,Germany
Republic of Ireland,Germany
Russia,Germany
Ecuador,United States
Germany,Germany
Italy,Germany
Malawi,Mozambique
United States,United States
Netherlands,Germany
Ecuador,Honduras
Russia,Germany
Bahrain,Indonesia
Costa Rica,Canada
Germany,Germany
Ecuador,Honduras
Indonesia,Indonesia
Italy,Germany
Russia,Germany
Netherlands,Germany
Curaçao,Antigua and Barbuda
Bahrain,Indonesia
South Korea,South Korea
Yemen DPR,Indonesia
Netherlands,Germany
New Zealand,Australia
Bahrain,Indonesia
South Korea,Indonesia
Russia,Germany
New Zealand,Australia
Netherlands,Germany
Saudi Arabia,Australia
Costa Rica,Netherlands Antilles
Saudi Arabia,Australia
Burkina Faso,Burkina Faso
Curaçao,Netherlands Antilles
Trinidad and Tobago,Martinique
Antigua and Barbuda,Martinique
Saudi Arabia,Australia
Malawi,Malawi
Trinidad and Tobago,Martinique
Brazil,Australia
Martinique,Martinique
Zambia,Malawi
Guadeloupe,Martinique
Australia,Australia
Trinidad and Tobago,Martinique
Brazil,Australia
Zambia,Malawi
Brazil,Australia
Australia,Australia
Poland,Canada
Argentina,Australia
Uganda,Uganda
Brazil,Australia
Panama,Costa Rica
Burkina Faso,Burkina Faso
United States,Jamaica
Ghana,Burkina Faso
Burkina Faso,Burkina Faso
Mali,Burkina Faso
Brazil,Norway
Mali,Burkina Faso
Curaçao,Netherlands Antilles
Niger,Burkina Faso
Malawi,Malawi
Burkina Faso,Burkina Faso
Ghana,Burkina Faso
Costa Rica,Panama
Angola,Angola
Niger,Burkina Faso
Burkina Faso,Burkina Faso
Brazil,Austria
Zambia,Zambia
Burkina Faso,Burkina Faso
Zambia,Zambia
Guatemala,United States
Indonesia,Indonesia
Tunisia,Tunisia
Cuba,Albania
Sudan,Angola
Colombia,Colombia
Liberia,Ghana
Bulgaria,Norway
United States,United States
Guinea,Guinea
Liberia,Liberia
Czechoslovakia,France
Hungary,Austria
Paraguay,Honduras
Chile,Chile
Netherlands,Netherlands
Scotland,Norway
Paraguay,Honduras
Czechoslovakia,Czechoslovakia
Romania,Romania
Germany,Germany
Switzerland,Luxembourg
Paraguay,Peru
Turkey,Turkey
Honduras,United States
Venezuela,Netherlands Antilles
Mozambique,Malawi
Uruguay,Paraguay
Paraguay,Paraguay
Denmark,Denmark
France,France
Malawi,Malawi
Ecuador,Paraguay
Paraguay,Paraguay
El Salvador,Netherlands Antilles
Eswatini,Tanzania
Qatar,Indonesia
Mali,Liberia
Equatorial Guinea,Angola
Mauritius,Mauritius
Canada,Trinidad and Tobago
Qatar,Indonesia
Guatemala,Guatemala
Qatar,Singapore
Brazil,Belgium
Malta,Cyprus
Iceland,Turkey
Uruguay,Uruguay
Canada,Canada
Seychelles,Seychelles
Australia,Australia
Angola,Equatorial Guinea
Mali,Mali
Czechoslovakia,Luxembourg
Belgium,Belgium
Romania,Bulgaria
Netherlands,Germany
Denmark,Greece
Hungary,Hungary
Italy,Italy
Finland,Wales
Fiji,Solomon Islands
France,Cyprus
Burkina Faso,Burkina Faso
New Caledonia,Solomon Islands
Fiji,Solomon Islands
Solomon Islands,Solomon Islands
Chile,Chile
Fiji,Solomon Islands
Solomon Islands,Solomon Islands
Vanuatu,Solomon Islands
Fiji,Solomon Islands
Angola,Algeria
Honduras,Trinidad and Tobago
Uruguay,Chile
Austria,Austria
Norway,Cyprus
Bulgaria,Denmark
Romania,Romania
Czechoslovakia,Czechoslovakia
Sweden,Albania
Zambia,Malawi
Tanzania,Malawi
Kenya,Malawi
Tunisia,Tunisia
Zimbabwe,Malawi
Guatemala,United States
Qatar,Indonesia
Uruguay,Uruguay
Kenya,Malawi
Malawi,Malawi
Ethiopia,Malawi
Zimbabwe,Malawi
Malawi,Malawi
Zanzibar,Malawi
Algeria,Algeria
DR Congo,Zaïre
Zimbabwe,Malawi
Trinidad and Tobago,Honduras
Zambia,Malawi
New Zealand,Fiji
Egypt,Saudi Arabia
Greece,Greece
Belgium,Czechoslovakia
Italy,Italy
England,Saudi Arabia
Senegal,Cape Verde
Fiji,Fiji
Zambia,Malawi
United Arab Emirates,United Arab Emirates
Senegal,Cape Verde
Angola,Cape Verde
Fiji,Fiji
Zimbabwe,Malawi
Malawi,Malawi
Yugoslavia,Yugoslavia
United Arab Emirates,United Arab Emirates
Russia,Syria
Cyprus,Malta
Chile,Peru
Romania,Romania
Algeria,United Arab Emirates
Guinea,Liberia
Fiji,Fiji
Sierra Leone,Liberia
Guinea,Liberia
Saudi Arabia,Saudi Arabia
Turkey,Turkey
Australia,Australia
Egypt,Morocco
Indonesia,Malaysia
Singapore,Malaysia
Thailand,Malaysia
Hungary,Malta
Yugoslavia,Yugoslavia
Thailand,Malaysia
Uruguay,Uruguay
Morocco,Morocco
Tunisia,Liberia
Egypt,Zambia
Italy,Italy
Morocco,Morocco
Angola,Zaïre
Algeria,Algeria
Malawi,Kenya
Nigeria,Nigeria
DR Congo,Zaïre
Morocco,Morocco
Israel,Malta
Greece,Albania
United Arab Emirates,United Arab Emirates
Egypt,Malawi
Nigeria,Angola
Kenya,Liberia
Spain,Malta
Tunisia,Tunisia
Zambia,Zambia
Ivory Coast,Zimbabwe
Portugal,Greece
North Korea,India
Iraq,Iraq
Peru,Colombia
Colombia,Colombia
Iraq,Iraq
United Arab Emirates,United Arab Emirates
Colombia,Colombia
Algeria,Malta
Scotland,Cyprus
England,Greece
Denmark,Malta
Finland,Malta
Qatar,Iraq
Algeria,Malta
Denmark,Malta
Poland,Guatemala
China PR,Hong Kong
Finland,Malta
Mexico,Mexico
Russia,Bulgaria
El Salvador,United States
Mexico,United States
Greece,Greece
Italy,Italy
Guatemala,United States
Mexico,United States
Guatemala,Guatemala
England,Albania
Greece,Greece
Republic of Ireland,Hungary
Colombia,Colombia
Australia,Australia
Paraguay,Jamaica
Paraguay,Martinique
Saudi Arabia,Saudi Arabia
Egypt,Tunisia
Paraguay,Guadeloupe
Jersey,Alderney
Guatemala,Guatemala
Paraguay,Trinidad and Tobago
Morocco,Algeria
Germany,Bulgaria
Netherlands,Netherlands
Paraguay,Trinidad and Tobago
Italy,Austria
Syria,Syria
Jamaica,Barbados
Malawi,Ethiopia
Paraguay,Venezuela
Jamaica,Barbados
Ethiopia,Ethiopia
Turkey,Greece
Romania,Romania
Saudi Arabia,Syria
Paraguay,Venezuela
Trinidad and Tobago,Netherlands Antilles
Zambia,Ethiopia
Trinidad and Tobago,Netherlands Antilles
Costa Rica,Costa Rica
Curaçao,Netherlands Antilles
Zambia,Ethiopia
Algeria,Algeria
Hungary,Hungary
Yugoslavia,Greece
Saudi Arabia,Saudi Arabia
Ivory Coast,Angola
Ethiopia,Ethiopia
Morocco,Mali
Zimbabwe,Mauritius
Czechoslovakia,Austria
Bermuda,Barbados
Denmark,Denmark
Malta,Hungary
Mozambique,Angola
Barbados,Barbados
Faroe Islands,Faroe Islands
Nigeria,Guinea
Israel,Australia
Costa Rica,Costa Rica
Canada,Faroe Islands
Zambia,Mozambique
Bermuda,Trinidad and Tobago
Bermuda,Trinidad and Tobago
Argentina,Chile
Uruguay,Italy
Nigeria,Nigeria
Antigua and Barbuda,Antigua and Barbuda
Ghana,Ghana
Kenya,Kenya
Eswatini,Malawi
Mali,Morocco
Saint Kitts and Nevis,Saint Kitts and Nevis
Dominica,Saint Lucia
Trinidad and Tobago,Trinidad and Tobago
Zimbabwe,Zimbabwe
Denmark,Bulgaria
Curaçao,Netherlands Antilles
Romania,Greece
Italy,Italy
Northern Ireland,Malta
Germany,Netherlands
Sweden,Wales
Belgium,Belgium
Yugoslavia,France
United States,United States
Zambia,Zambia
Jersey,Guernsey
Poland,Norway
Uruguay,Uruguay
Paraguay,United States
Chile,United States
South Korea,South Korea
Chile,United States
Grenada,Grenada
Paraguay,United States
Guadeloupe,Jamaica
Czechoslovakia,Czechoslovakia
Trinidad and Tobago,French Guiana
Russia,Turkey
Antigua and Barbuda,Dominica
Hong Kong,Hong Kong
Indonesia,Singapore
Trinidad and Tobago,United States
Peru,Paraguay
Angola,Namibia
Denmark,Denmark
Romania,Romania
Peru,Peru
Grenada,Aruba
Dominica,Guadeloupe
North Korea,Indonesia
British Virgin Islands,Martinique
Norway,Norway
Trinidad and Tobago,Saint Kitts and Nevis
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Japan,Hong Kong
South Korea,South Korea
Malaysia,South Korea
Senegal,Mali
Morocco,Morocco
Brazil,Peru
Bolivia,Bolivia
South Korea,South Korea
Malaysia,South Korea
Cape Verde,Mali
Sierra Leone,Mali
Belgium,Belgium
Guinea-Bissau,Mali
North Korea,Hong Kong
South Korea,South Korea
Senegal,Mali
Singapore,South Korea
Japan,Indonesia
Costa Rica,Trinidad and Tobago
Cape Verde,Mali
Guinea,Mali
Mali,Mali
Norway,Norway
Germany,Wales
Belgium,France
Paraguay,Paraguay
Guinea,Mali
Mali,Mali
Cape Verde,Mali
Curaçao,Netherlands Antilles
Malawi,Malawi
South Korea,Singapore
Malaysia,Singapore
Jamaica,Dominica
Indonesia,Hong Kong
Mali,Mali
United States,United States
South Korea,Singapore
Singapore,Singapore
Grenada,Grenada
England,Denmark
Malaysia,Singapore
Martinique,Martinique
South Korea,Singapore
Uruguay,Bolivia
Belgium,Canada
French Guiana,French Guiana
Egypt,Kenya
Nigeria,Nigeria
Angola,Angola
Morocco,Zaïre
Costa Rica,Costa Rica
Liberia,Liberia
Zambia,Zambia
Denmark,Denmark
Yugoslavia,Norway
Uruguay,Uruguay
Sweden,Denmark
Trinidad and Tobago,Trinidad and Tobago
Zambia,Zimbabwe
United States,United States
Saint Kitts and Nevis,Aruba
Denmark,Denmark
Saint Lucia,Jamaica
Chile,Uruguay
Peru,Trinidad and Tobago
Chile,Bolivia
Malawi,Malawi
Colombia,United States
Cameroon,Angola
Indonesia,Indonesia
North Korea,North Korea
Liberia,Liberia
Tunisia,Tunisia
Venezuela,Venezuela
Zambia,Zambia
Algeria,Zimbabwe
Czechoslovakia,South Korea
Chile,Chile
Colombia,United States
French Guiana,Grenada
Grenada,Barbados
North Korea,North Korea
Barbados,Barbados
Saint Vincent and the Grenadines,Barbados
Trinidad and Tobago,Barbados
Grenada,Barbados
Malawi,Malawi
Faroe Islands,Faroe Islands
Greenland,Faroe Islands
Gabon,Malawi
Guadeloupe,Barbados
Faroe Islands,Faroe Islands
Ynys Môn,Faroe Islands
Trinidad and Tobago,Barbados
North Korea,North Korea
Mozambique,Malawi
Faroe Islands,Faroe Islands
Åland Islands,Faroe Islands
DR Congo,Kenya
Mozambique,Malawi
Åland Islands,Faroe Islands
Ynys Môn,Faroe Islands
Faroe Islands,Faroe Islands
Ynys Môn,Faroe Islands
Costa Rica,Costa Rica
Nigeria,Nigeria
Kenya,Malawi
Zambia,Zambia
Ivory Coast,Mali
Chile,Chile
Qatar,Algeria
Egypt,Zaïre
Malawi,Kenya
Trinidad and Tobago,Trinidad and Tobago
Senegal,Tunisia
Brazil,Venezuela
Nigeria,Zimbabwe
Tunisia,Tunisia
Colombia,Uruguay
Chile,Venezuela
Mexico,United States
Kenya,Kenya
Nigeria,Nigeria
Brazil,Chile
DR Congo,Zaïre
Trinidad and Tobago,Honduras
Tunisia,Morocco
South Korea,United States
Bolivia,Bolivia
Colombia,Colombia
Trinidad and Tobago,Guatemala
Indonesia,Malaysia
Malaysia,Malaysia
Thailand,Malaysia
Austria,Austria
Belgium,Belgium
Greece,Norway
Malaysia,Malaysia
Indonesia,Malaysia
Thailand,Malaysia
Algeria,Algeria
Brunei,Malaysia
Malaysia,Malaysia
Liberia,Malawi
Singapore,Malaysia
Chile,Argentina
DR Congo,Morocco
Paraguay,Paraguay
Uruguay,Peru
Tunisia,Tunisia
Singapore,Malaysia
Malaysia,Malaysia
Thailand,Malaysia
Malaysia,Malaysia
Trinidad and Tobago,Trinidad and Tobago
Bolivia,Bolivia
Trinidad and Tobago,Trinidad and Tobago
Czechoslovakia,Czechoslovakia
France,Norway
Russia,Austria
Belgium,Belgium
Denmark,Netherlands
Yugoslavia,Yugoslavia
Paraguay,Paraguay
Bolivia,Peru
Egypt,South Korea
Colombia,Colombia
United States,Honduras
Uruguay,Uruguay
Italy,Italy
Yugoslavia,Yugoslavia
Uruguay,Uruguay
Germany,Germany
Austria,Malta
Czechoslovakia,Czechoslovakia
Egypt,Algeria
United States,Guatemala
Bulgaria,Bulgaria
Malta,Cyprus
Denmark,Denmark
France,France
Spain,Hungary
Portugal,Germany
Netherlands,Wales
Yugoslavia,Yugoslavia
China PR,Singapore
North Korea,Singapore
Qatar,Singapore
Brazil,Italy
Colombia,Colombia
Iraq,Iraq
South Korea,Singapore
Saudi Arabia,Singapore
United Arab Emirates,Singapore
South Korea,Singapore
North Korea,Singapore
United Arab Emirates,Singapore
Liberia,Liberia
Finland,Trinidad and Tobago
China PR,Singapore
Qatar,Singapore
Luxembourg,Belgium
Czechoslovakia,Czechoslovakia
Greece,Hungary
German DR,Malta
South Korea,Singapore
Trinidad and Tobago,Trinidad and Tobago
Turkey,Turkey
Yugoslavia,Greece
Fiji,Fiji
Qatar,Singapore
Solomon Islands,Fiji
South Korea,Malaysia
Fiji,Fiji
New Caledonia,Fiji
Fiji,Fiji
Papua New Guinea,Fiji
Algeria,Tunisia
New Caledonia,Fiji
Solomon Islands,Fiji
Solomon Islands,Fiji
New Caledonia,Fiji
El Salvador,United States
Italy,Italy
United States,United States
Poland,Albania
Austria,Austria
Germany,Germany
Greece,Greece
Republic of Ireland,Malta
Netherlands,Netherlands
Romania,Romania
France,France
United States,Trinidad and Tobago
Cameroon,Tunisia
Guinea,Liberia
Liberia,Liberia
Ghana,Liberia
Botswana,Botswana
Chad,Central African Republic
Kenya,Kenya
Zanzibar,Kenya
Zimbabwe,Kenya
Congo,Central African Republic
Cameroon,Central African Republic
Gabon,Central African Republic
Kenya,Kenya
Cameroon,Central African Republic
Zimbabwe,Kenya
Zambia,Kenya
Chad,Central African Republic
Uganda,Kenya
Kenya,Kenya
Zambia,Kenya
Central African Republic,Central African Republic
Cameroon,Central African Republic
Gabon,Central African Republic
Uganda,Kenya
Cameroon,Central African Republic
Malawi,Kenya
Kenya,Kenya
Uganda,Kenya
Brazil,Netherlands
Argentina,Italy
Algeria,France
Algeria,France
Greece,Greece
Mexico,United States
Senegal,Nigeria
Nigeria,Nigeria
Egypt,United Arab Emirates
Ivory Coast,Nigeria
United Arab Emirates,United Arab Emirates
Senegal,Nigeria
Uruguay,United States
Costa Rica,United States
Romania,Algeria
Uruguay,United States
Norway,Malta
Colombia,United States
Denmark,United Arab Emirates
Norway,Malta
South Korea,Malta
Uganda,Uganda
Cameroon,Togo
Finland,United Arab Emirates
United States,Bermuda
United Arab Emirates,United Arab Emirates
South Korea,Iraq
Sweden,United Arab Emirates
Russia,United States
Sweden,Belgium
Guinea-Bissau,Gambia
Morocco,Morocco
Italy,Netherlands
Russia,United States
Russia,United States
France,France
Algeria,Algeria
Ivory Coast,Algeria
Zambia,Algeria
Kenya,Algeria
Algeria,Algeria
Nigeria,Algeria
Senegal,Algeria
Mozambique,Mozambique
Zambia,Algeria
Zimbabwe,Mozambique
Algeria,Algeria
Zimbabwe,Mozambique
Nigeria,Algeria
Cameroon,Algeria
Senegal,Algeria
Angola,Mozambique
Mozambique,Mozambique
United States,United States
Mozambique,Mozambique
Algeria,Algeria
Nigeria,Algeria
Zambia,Algeria
Algeria,Algeria
Barbados,Jamaica
Jamaica,Jamaica
Hungary,Hungary
Mexico,United States
Saint Kitts and Nevis,Saint Kitts and Nevis
Greece,Greece
France,Hungary
Iceland,Luxembourg
Guernsey,Guernsey
Zambia,Zambia
Iceland,Bermuda
Egypt,Czechoslovakia
United States,United States
Sweden,Algeria
Austria,Austria
Denmark,Denmark
Antigua and Barbuda,Bermuda
Barbados,Barbados
Bermuda,Bermuda
Curaçao,Grenada
Mexico,United States
Martinique,Martinique
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Colombia,United States
Uruguay,Germany
Barbados,Barbados
Martinique,France
Jamaica,Jamaica
Suriname,Suriname
Guadeloupe,France
Argentina,Austria
Colombia,United States
United States,United States
Jamaica,Cayman Islands
Poland,United States
Jersey,Jersey
United States,United States
Canada,Canada
French Guiana,Dominica
Bermuda,Saint Lucia
Grenada,Guyana
Barbados,Barbados
Mauritania,Mauritania
Eswatini,Zimbabwe
Saint Kitts and Nevis,Saint Kitts and Nevis
Curaçao,Guyana
Jamaica,Jamaica
Wales,Wales
Poland,France
Romania,Romania
Romania,Belgium
Barbados,Bermuda
Burkina Faso,Gambia
Germany,Germany
Republic of Ireland,Turkey
Spain,Yugoslavia
Saint Lucia,Antigua and Barbuda
Suriname,Netherlands Antilles
Grenada,Guyana
Hungary,France
Scotland,Malta
Bermuda,Bermuda
Austria,Austria
Burkina Faso,Burkina Faso
Saint Vincent and the Grenadines,French Guiana
Germany,Germany
Jamaica,Guadeloupe
Greece,Italy
Dominica,Martinique
Belgium,Belgium
Hungary,Hungary
Republic of Ireland,Malta
England,Tunisia
Gambia,Gambia
Netherlands,Yugoslavia
Poland,Belgium
Denmark,Norway
Mauritius,Namibia
Cameroon,Italy
Italy,Italy
Romania,Italy
Colombia,Italy
Mauritius,Botswana
Brazil,Italy
Germany,Italy
Czechoslovakia,Italy
Costa Rica,Italy
Republic of Ireland,Italy
Belgium,Italy
Egypt,Italy
Argentina,Italy
Spain,Italy
Cameroon,Italy
Italy,Italy
Yugoslavia,Italy
Czechoslovakia,Italy
Germany,Italy
Brazil,Italy
Netherlands,Italy
Scotland,Italy
Belgium,Italy
Egypt,Italy
Spain,Italy
Romania,Italy
Russia,Italy
Austria,Italy
Colombia,Italy
Italy,Italy
Yugoslavia,Italy
Brazil,Italy
Costa Rica,Italy
Spain,Italy
England,Italy
Netherlands,Italy
Uruguay,Italy
Cameroon,Italy
Czechoslovakia,Italy
Argentina,Italy
Germany,Italy
Romania,Italy
Italy,Italy
England,Italy
Yugoslavia,Italy
Italy,Italy
Argentina,Italy
England,Italy
Germany,Italy
Argentina,Italy
England,Italy
Malawi,Malawi
Italy,Italy
Germany,Italy
Grenada,Barbados
Tanzania,Malawi
Barbados,Barbados
Tanzania,Malawi
Martinique,Trinidad and Tobago
Jamaica,Trinidad and Tobago
Mali,Togo
Malawi,Malawi
Malawi,Malawi
Iceland,Faroe Islands
DR Congo,Malawi
Morocco,Tunisia
DR Congo,Zambia
Poland,France
Indonesia,Indonesia
Congo,Malawi
Sierra Leone,Guinea
DR Congo,Zaïre
Morocco,Morocco
Madagascar,Angola
Tunisia,Tunisia
Zambia,Zambia
Burkina Faso,Burkina Faso
Nigeria,Nigeria
Switzerland,Austria
Sweden,Norway
Botswana,Botswana
Australia,Indonesia
Zambia,Botswana
Zimbabwe,Botswana
Mali,Mali
Angola,Mozambique
Cameroon,Sierra Leone
Uganda,Uganda
Gabon,Tanzania
Ghana,Ghana
Congo,Congo
Burkina Faso,Burkina Faso
Guinea,Mali
Morocco,Morocco
Mozambique,Mozambique
Greece,Greece
Hungary,Hungary
South Korea,South Korea
Yemen,Malaysia
South Korea,South Korea
Denmark,Denmark
German DR,Belgium
Singapore,Singapore
United States,United States
Czechoslovakia,Czechoslovakia
Italy,Italy
Romania,Romania
Curaçao,Aruba
Cameroon,Botswana
Ghana,Togo
Denmark,Denmark
Greece,Greece
Hungary,Norway
North Korea,North Korea
France,France
Ghana,Ghana
Croatia,Croatia
Italy,Hungary
Bulgaria,Romania
Wales,Wales
South Korea,South Korea
Greece,Greece
Hungary,Hungary
Germany,Luxembourg
Norway,Norway
Yugoslavia,Yugoslavia
Solomon Islands,Vanuatu
Vanuatu,Vanuatu
Russia,Italy
New Caledonia,Vanuatu
Solomon Islands,Vanuatu
Fiji,Vanuatu
Vanuatu,Vanuatu
Solomon Islands,Vanuatu
Fiji,Vanuatu
Norway,Tunisia
Fiji,Vanuatu
New Caledonia,Vanuatu
Angola,Angola
Congo,Angola
Angola,Angola
Finland,Tunisia
Northern Ireland,Austria
Scotland,Bulgaria
Norway,Cyprus
Czechoslovakia,Czechoslovakia
Yugoslavia,Denmark
Wales,Luxembourg
Switzerland,San Marino
Poland,Turkey
France,Albania
Tunisia,Ethiopia
United States,Trinidad and Tobago
Netherlands,Netherlands
Russia,Trinidad and Tobago
Russia,Trinidad and Tobago
Finland,Malta
Uganda,Tanzania
Russia,Guatemala
Romania,Romania
Congo,Congo
Cameroon,Congo
Gabon,Congo
Chad,Congo
Brazil,United States
Cameroon,Congo
Congo,Congo
Cameroon,Congo
Congo,Congo
Equatorial Guinea,Congo
Chad,Congo
Algeria,Algeria
Congo,Congo
Germany,Germany
Poland,Greece
Netherlands,Malta
Croatia,Croatia
Italy,Cyprus
Burkina Faso,Burkina Faso
Niger,Burkina Faso
Russia,India
Nigeria,Burkina Faso
Ghana,Ghana
Morocco,Morocco
Russia,India
Hungary,India
India,India
Greece,Greece
Hungary,India
Russia,India
Nigeria,Togo
Colombia,Mexico
Czechoslovakia,Australia
Switzerland,United States
Switzerland,United States
Indonesia,Malaysia
Czechoslovakia,Australia
Guinea-Bissau,Guinea-Bissau
Republic of Ireland,Wales
Guinea-Bissau,Guinea-Bissau
Portugal,Malta
Belgium,Italy
Mauritania,Gambia
Argentina,Argentina
France,France
Bermuda,Bermuda
Belgium,Belgium
Greece,Cyprus
Yugoslavia,Turkey
Suriname,Suriname
Algeria,Algeria
Sudan,Uganda
Mexico,United States
Mexico,Argentina
Netherlands,Netherlands
Mexico,United States
United States,United States
Jersey,Alderney
Brazil,Argentina
Wales,Belgium
Czechoslovakia,Czechoslovakia
Germany,Germany
Greece,Morocco
Romania,San Marino
Turkey,Tunisia
Yugoslavia,Yugoslavia
France,France
Morocco,Algeria
Hungary,Cyprus
Mali,Mali
Algeria,Tunisia
Bulgaria,Denmark
Mexico,Mexico
Morocco,Mauritania
Ghana,Nigeria
Zambia,Angola
DR Congo,Zaïre
Cameroon,Guinea
Sierra Leone,Mali
El Salvador,Nicaragua
Egypt,Tunisia
Uganda,Uganda
Zimbabwe,Zimbabwe
Norway,Austria
Benin,Congo
Mexico,Costa Rica
Sweden,Greece
Russia,Hungary
Netherlands,Netherlands
Togo,Togo
Nigeria,Nigeria
Gabon,Uganda
Tanzania,Tanzania
Congo,Congo
Cameroon,Mali
Mozambique,Mozambique
Guinea,Sierra Leone
Ghana,Ghana
Czechoslovakia,Albania
Switzerland,Bulgaria
Germany,Germany
Italy,Italy
Norway,Norway
Scotland,San Marino
England,Turkey
Wales,Wales
Denmark,Yugoslavia
Jamaica,Jamaica
United States,United States
Jamaica,Jamaica
Guernsey,Guernsey
Iceland,Malta
Uruguay,United States
Suriname,Guyana
DR Congo,France
Cayman Islands,Saint Kitts and Nevis
Guyana,Guyana
Haiti,Puerto Rico
Saint Lucia,Saint Lucia
Haiti,Puerto Rico
Suriname,Guyana
Panama,Panama
Cayman Islands,Saint Kitts and Nevis
Montserrat,Saint Lucia
Hong Kong,Hong Kong
Dominican Republic,Puerto Rico
British Virgin Islands,Saint Kitts and Nevis
Australia,Australia
French Guiana,Martinique
Saint Lucia,Saint Lucia
Yugoslavia,Yugoslavia
Guadeloupe,Martinique
Honduras,Honduras
Martinique,Martinique
Argentina,United States
Haiti,Guyana
Austria,Austria
Bulgaria,San Marino
Trinidad and Tobago,Jamaica
Norway,Norway
Martinique,Jamaica
Jamaica,Jamaica
Saint Lucia,Jamaica
Trinidad and Tobago,Jamaica
Albania,Albania
Costa Rica,Costa Rica
